"date","thermo_depth","schmidt_stability","temp_0","temp_8"
2001-03-21,0.5,12.5844541243057,19.7000007629395,18.6000003814697
2001-04-18,0,9.99526600033201,17.1000003814697,16.2999992370605
2001-05-22,0,-3.71300576033785e-11,14.1999998092651,14.1999998092651
2001-06-21,0,2.300818222746,10.3000001907349,10
2001-07-19,0,-0.173036848865862,8.60000038146973,8.69999980926514
2001-08-22,0,3.23396277694921,9.60000038146973,9.10000038146973
2001-09-18,9.5,10.7817112829431,12.6000003814697,11.5
2001-10-16,0,1.44193736998494,16.1000003814697,16
2001-11-20,6.4402704886933,21.11807178654,18.2000007629395,17
2001-12-10,0,14.8297273924305,19,18.1000003814697
2002-01-22,0.5,22.6469465506347,22,20.2999992370605
2002-02-12,0,3.58954659189723,20.7999992370605,20.6000003814697
2002-03-19,0,13.7624557182625,19.5,18.7999992370605
2002-04-16,0,3.30639575987552,16.5,16.2999992370605
2002-05-22,0,3.05092029647726,13.8000001907349,13.6000003814697
2002-06-10,0,3.3933430127591e-11,11.1000003814697,11.1000003814697
2002-07-24,0,5.72445999113854,12.1999998092651,11.8000001907349
2002-08-20,0,0.823893756066128,10,9.89999961853027
2002-09-24,0,3.26856680700653,12.5,12.1999998092651
2002-10-23,0,8.44919755242812,15.1000003814697,14.3999996185303
2002-11-21,2.39226906745452,16.2123100739373,16.3999996185303,15.1999998092651
2002-12-17,1.43538431662569,18.1251741168453,19.7000007629395,18.2999992370605
2003-01-21,7.5,43.8258719684659,21.5,19.2999992370605
2003-02-20,8.5,20.1343805939339,21.6000003814697,20.5
2003-03-21,4.56972830401452,23.7694354473457,19.78000069,18.34000015
2003-04-15,0,8.00395756223467,17.59000015,17.19000053
2003-05-28,0,1.42200471256902,13.92000008,13.82999992
2003-06-17,0,0.214353791024799,11.82999992,11.80000019
2003-07-31,0,2.0369056934882,9.170000076,8.800000191
2003-08-19,0,2.42252991531388,9.949999809,9.390000343
2003-09-17,0,11.0439566108734,12.56999969,11.68999958
2003-10-21,2.85461896589071,49.9838268323291,17.06999969,13.42000008
2003-11-18,8.5,17.2944774733399,16.54000092,15.27999973
2003-12-16,5.79833213276263,83.2444123034397,21.46999931,17.57999992
2004-01-19,5.64648127524663,101.343653701072,23.7700004577637,19.4699993133545
2004-02-18,0,5.70655031055815,20.17000008,19.87999916
2004-03-30,0,9.43195687111715,17.64999962,17.12999916
2004-04-21,0,11.4599083321129,15.97999954,15.18999958
2004-05-18,0,6.59229457883992,13.72000027,13.21000004
2004-06-15,0,2.11266124654445,10.64000034,10.35000038
2004-07-28,0,0.162180602762168,8.85999965667725,8.84000015258789
2004-08-25,0,2.91749926303375,9.609999657,9.220000267
2004-10-06,0,3.07248752583534,12.27000046,12
2004-10-19,0,0.818285886771928,14.56000042,14.48999977
2004-11-17,8.5,17.2487662444515,17.64999962,16.45999908
2004-12-15,0,6.08812975332485,16.95999908,16.54000092
2005-01-18,5.56078028570278,77.885032437959,22.15999985,18.56999969
2005-02-22,7.92628552110201,37.8083739855509,22.67000008,20.5
2005-03-22,1.45416076297777,26.3537312164712,21.22450066,19.5102005
2005-04-19,0,10.0569513680377,17.7989006,17.21730042
2005-05-25,0,1.40414506625251,13.95540047,13.84119987
2005-06-21,0,0.235310739085959,10.62030029,10.59659958
2005-07-20,0,4.47558845067884,10.19489956,9.554599762
2005-08-23,0,6.80517636431533,10.87240028,10.12250042
2005-09-23,0,0.0176756627648119,12.43869972,12.44180012
2005-10-26,2.45052372736495,34.2737042779522,16.52840042,14.05560017
2005-11-15,6.80867561941526,33.8039371441415,18.34210014,16.26589966
2005-12-13,4.67890560696666,82.2947970801208,21.05660057,16.62599945
2006-01-31,2.60229634825338,61.2973699167828,23.14830017,20.2057991
2006-02-22,6.45143356434255,43.1414431788199,22.3465004,20.47470093
2006-03-22,2.60244704223291,32.5084184105371,19.65049934,17.81159973
2006-04-18,0,-0.441159306196148,16.79089928,16.83790016
2006-05-23,0,1.45223894556461,12.91479969,12.80879974
2006-06-22,0,0.795278790374736,9.789400101,9.675200462
2006-07-18,0,1.4794326085085,9.497799873,9.287400246
2006-08-17,0,5.2665486178827,10.38319969,9.638699532
2006-09-19,0,4.29412827247349,12.32670021,11.90670013
2006-10-31,0,4.4578402091457,15.12650013,14.81000042
2006-11-13,0,11.6587424487808,16.70429993,15.94099998
2006-12-14,4.60332319618655,20.4635068465846,19.12140083,18.02020073
2007-01-17,2.60738265681435,42.2709057819082,21.45849991,19.32430077
2007-02-26,4.50621831807418,35.5029511197005,22.21920013,20.66069984
2007-03-20,0,5.91674081743764,19.09379959,18.73209953
2007-04-23,0,9.29682713807838,16.68260002,16.01609993
2007-05-22,0,11.3924425549295,15.2883997,14.40789986
2007-06-20,0,-0.816293579407506,9.824399948,9.989800453
2007-07-24,0,0.545362847855007,8.556300163,8.475999832
2007-08-21,0,5.89843283889166,10.72329998,9.908800125
2007-09-18,6.24573353704746,24.9617847709041,13.25419998,11.05930042
2007-10-16,0,1.74918229342752,13.93050003,13.79059982
2007-11-13,6.43800501042785,15.4867583200522,17.37140083,16.47830009
2007-12-11,0,-1.86400910981409,18.10740089,18.28420067
2008-01-07,5.21163383257476,67.0088368893557,23.32309914,20.37120056
2008-02-19,0,19.3351924710598,21.28210068,20.28510094
2008-03-18,0,14.4945238461706,19.85589981,18.95369911
2008-04-21,0,7.68564890002681,16.41040039,15.84780025
2008-05-20,0,3.44751656287037,12.97669983,12.6843996
2008-06-20,0,0.552977986074766,10.29109955,10.30410004
2008-08-05,0,0.601765789442342,9.884400368,9.822299957
2008-08-19,0,2.53519538646955,9.56410026550293,9.23929977416992
2008-09-16,1.5,24.1307859033099,14.1070003509521,11.9527997970581
2008-10-21,0,6.85082086534243,15.21360016,14.76189995
2008-11-18,7.38804110858385,20.2766796728027,16.71360016,15.71380043
2008-12-16,8.5,37.7616462218154,20.80760002,18.41410065
2009-01-13,8.5,51.1887301853955,22.33180046,19.59000015
2009-02-17,0,11.1974727208124,22.39800072,21.82760048
2009-03-17,0,7.17551819911986,18.63960075,18.27669907
2009-04-22,0,7.24980476429421,15.89630032,15.32040024
2009-05-19,0,0.711237943770451,12.68980026,12.61849976
2009-06-22,0,0.804054487203741,8.571299553,8.430600166
2009-07-21,2.40611513083528,7.38444121557134,9.439800262,8.080599785
2009-08-17,0,2.4249367462103,10.2954998,9.902799606
2009-09-22,6.19969305067202,28.9797784595212,14.13819981,11.85490036
2009-10-28,1.5,18.192916210444,15.44419956,14.11670017
2009-11-17,0,8.56712413149088,16.87330055,16.31970024
2009-12-16,8.5,29.202401452755,20.27549934,18.7147007
2010-01-20,5.7465648186005,25.5363192432308,21.35680008,20.22410011
2010-02-17,8.5,25.8532366925931,22.09280014,20.84589958
2010-03-23,0,6.84353897748623,19.28359985,18.85059929
2010-04-21,6.07189952528956,28.7983846536463,14.27000046,11.85000038
2010-05-18,0,3.91882526247689,14.96500015,14.6857996
2010-06-16,0,2.98796511852297,11.24709988,10.82279968
2010-07-20,0,0.24351939810619,9.263400078,9.234000206
2010-08-17,0,5.28006885823126,11.67249966,11.0031004
2010-09-27,0,5.36580080668772,12.61369991,12.11200047
2010-10-19,0,13.4519463443463,14.65279961,13.73490047
2010-11-16,7.48512423558384,32.8774283488809,17.97190094,15.88440037
2010-12-14,3.54654201030463,76.5652295862759,21.5781002,17.38619995
2011-01-18,5.59481073071814,55.107527454351,22.72870064,20.01309967
2011-02-15,5.46800740005713,62.4576754677465,23.09600067,20.48870087
2011-03-25,0,3.08996565204654,19.55389977,19.35689926
2011-04-20,0,6.05119623452134,16.33300018,15.88749981
2011-05-23,0,3.42677376583093,14.40400028,14.17319965
2011-06-20,0,3.99418248718361,12.68459988,12.21549988
2011-07-19,0,5.79290426223382,10.28540039,9.58920002
2011-08-16,0,2.78584598488737,9.598600388,9.211500168
2011-09-21,0,2.29087849584605,11.41129971,11.19139957
2011-10-25,8.26904272746766,22.1094893877604,15.99199963,14.33430004
2011-11-14,4.70961804524144,24.257359361086,18.19000053,16.87989998
2011-12-21,2.52543002146323,16.5361850819937,18.39019966,17.32909966
2012-01-17,8.22510499171221,24.4426472145204,20.32189941,18.89749908
2012-02-22,8.37670592216399,27.7309123968287,21.53019905,19.85009956
2012-03-28,0,14.0750789724225,18.38430023,17.6413002
2012-04-17,0,13.6494579155966,17.78879929,16.81769943
2012-05-15,0,1.49381492098916,12.07400036,11.92759991
2012-06-25,0,1.30736429579166,10.38220024,10.19579983
2012-07-18,0,2.7908230800394,9.470299721,9.105999947
2012-08-14,0,5.09818711306632,11.04679966,10.47049999
2012-09-18,0,7.6086455663102,12.33959961,11.62609959
2012-10-17,0,1.26383703372354,14.00489998,13.8888998
2012-11-13,8.41543258661962,12.3637876211222,16.3302002,15.33409977
2012-12-06,0,12.6072444377591,18.69149971,17.91959953
2013-01-15,7.49037145759391,51.7586815034927,22.4720993,19.98590088
2013-02-19,5.41592484658581,52.0246492535771,23.27160072,20.88349915
2013-03-19,0,5.35806390047306,21.07600021,20.81110001
2013-04-22,0,2.66908190140666,17.27560043,17.09469986
2013-05-14,0,7.038539133392,15.2741003,14.72710037
2013-06-17,0,2.11093087175701,11.77200031,11.56439972
2013-07-15,0,0.172583236890226,9.001700401,8.985600471
2013-08-19,0,2.78792786004051,10.9399004,10.60690022
2013-09-18,0,0.944744968282235,11.98190022,11.89410019
2013-10-16,0,-0.696945310283776,14.50870037,14.50179958
2013-11-19,5.61083177652593,56.4569010511109,20.14620018,17.26689911
2013-12-11,9.5,18.5709458119437,20.04220009,18.9265995
2014-01-14,0,11.4352137152239,20.82629967,20.22229958
2014-02-18,5.29725390774088,31.1528956106377,21.43919945,19.96450043
2014-03-18,1.5,18.3054430606092,20.91790009,19.83419991
2014-04-15,0,3.74763702728417,18.85219955,18.65690041
2014-05-20,0,6.46187544902102,14.28209972,13.78079987
2014-06-17,0,1.30143462588722,11.5866003,11.4460001
2014-08-19,0,0.95289322787809,9.569700241,9.439299583
2014-09-16,0,1.34531235775146,12.31019974,12.1651001
2014-10-20,5.55355298710547,35.4815196931591,15.8192997,13.26290035
2014-11-18,0,2.53390790643005,15.9137001,15.73939991
2014-12-16,0,13.7870207496444,19.03549957,18.07309914
2015-01-20,5.65288050380324,120.120489693353,24.62140083,18.64850044
2015-02-17,1.5,18.0590300852894,21.20159912,20.15180016
2015-03-18,0,5.23587155882977,19.98920059,19.73859978
2015-04-14,0,4.85102870844831,18.21120071,17.9612999
2015-05-19,0,0.964009669367791,13.94250011,13.86900043
2015-06-16,0,0.552203580472288,10.53660011,10.46710014
2015-07-21,0,0.0173071779353853,8.376099586,8.373999596
2015-08-18,0,2.77380127711589,9.529800415,9.195599556
2015-09-19,0,5.21145228230638,11.39859962,10.68239975
2015-10-20,0,4.39361819899449,15.54360008,15.20930004
2015-11-17,0,5.47862644443225,16.94389915,16.60180092
2015-12-15,0,13.4317024777819,19.81130028,19.0576992
2016-01-20,1.5,39.0664174726394,22.69779968,20.80760002
2016-02-16,8.5,24.6283178606863,22.83289909,21.56240082
2016-03-15,0,9.15368460722052,21.10969925,20.52120018
2016-04-18,0,3.42923339579294,17.87380028,17.68000031
2016-05-17,0,3.20385080545025,16.14069939,15.93859959
2016-06-14,0,3.6073527857088,12.40159988,12.00730038
2016-07-19,0,0.905269161294089,9.604100227,9.464300156
2016-08-16,1.5,10.34418388979,10.6431999206543,9.08360004425049
2016-09-19,1.5,15.7174198247236,12.9598999,11.42539978
2016-10-18,5.02349658868048,17.0446507919137,15.66989994,14.49499989
2016-11-15,0,0.0015929275164959,17.50860023,17.50629997
2016-12-12,0,7.55205148359275,19.51709938,19.10510063
2017-01-17,0,9.55964260670306,20.95809937,20.42589951
2017-02-14,7.48590399676258,26.5730119268517,20.75530052,19.47159958
2017-03-14,0,8.31952481149805,20.09939957,19.68099976
2017-04-18,0,10.0684259795609,18.15119934,17.53289986
2017-06-20,0,1.74233678675996,11.0332002639771,10.8431997299194
2017-07-18,0,3.1145365377236,9.983499527,9.476099968
2017-08-15,0,0.906429366332975,10.82349968,10.72579956
2017-09-19,0,4.43314547016217,12.83279991,12.40410042
2017-10-17,0,2.65752414213347,14.69680023,14.46450043
2017-11-13,0,4.69988931051308,16.02949905,15.69480038
2017-12-12,5.16497720929924,156.791071869945,23.55699921,16.33720016
2018-01-16,5.53233005540394,76.1506047740776,22.1760006,18.67499924
2018-02-21,5.56347691139441,44.1719868165764,22.75909996,20.81389999
2018-03-20,0,8.31678524238895,19.61860085,19.0230999
2018-04-17,0,5.41403749663505,16.73310089,16.37630081
2018-05-15,0,4.60403688132787,15.16959953,14.83600044
2018-08-21,0,1.12258339428797,10.88749981,10.76270008
2018-09-18,8.4904377385724,17.3433711666237,13.38650036,11.79339981
2018-10-18,6.56778795102746,14.8668294012061,15.15509987,14.0241003
2018-11-20,7.38879531889723,62.6126131009586,19.31500053,15.77299976
2018-12-13,4.54096047780092,60.6699400259304,20.62290001,17.39410019
2019-01-15,7.70786801031592,64.6393763714941,22.51539993,18.8810997
2019-02-19,4.72913319882474,42.1836292872346,23.32500076,21.34329987
2019-04-15,0,11.1103308400149,17.4932003,16.75639915
2019-05-14,0,3.56612853186149,14.99370003,14.76159954
2019-06-18,0,3.42902328477968,11.87220001,11.44400024
2019-07-16,0,3.09841958026773,10.9619,10.5731
2019-09-18,0,8.55772811325869,12.4747,11.5424
2019-11-19,0,17.2699794290354,18.2163,17.2264
2019-12-10,8.72335507770605,31.8156058992345,20.7489,18.5302
2020-01-21,7.05039231538791,19.1690086612627,21.6821,20.8859
2020-02-18,0,18.4681567303483,23.5378,22.6583
2020-06-16,0,2.59360926901285,11.9573,11.6705
2020-07-21,0,3.43177253197649,10.8599,10.3698
2020-08-18,0,0.561793164883973,10.4507,10.3828
2020-09-16,0,3.2206575353178,12.1414,11.8719
2020-10-13,0,-0.0203185052399276,14.3211,14.324
2020-11-17,8.30418779620849,30.8169234083055,20.2295,18.6521
2020-12-21,5.34770613867687,103.381350371467,23.373,18.6748
2021-01-19,8.5,23.5640007603631,22.0304,20.7083
2021-02-16,0,0.379195315868986,21.078,21.0539
2021-03-16,5.67167546076637,22.3680793091412,20.3629,19.3682
2021-05-18,0,-0.830189209797306,14.6457,14.7269
2021-07-20,0,6.42806684862575,10.6633,9.9199
2021-08-17,0,0.866486933420966,10.0663,9.9397
2021-09-14,0,1.50184369432462,11.8048,11.6671
2021-10-19,8.5,17.0980527013774,16.0356,14.7962
2022-01-18,5.63098245994997,34.5687108977199,24.8134,23.2825
2022-02-15,0,9.47659527761439,22.0485,21.4611
2022-03-15,0,7.65557832658574,20.885,20.4933
2022-04-19,0,2.53606907034751,16.9857,16.8398
2022-05-17,0,1.99369955415178,14.9185,14.8994
2022-06-20,0,-0.516737160106308,11.8104,11.869
2022-07-19,0,0.992461742658854,11.1373,11.0231
2022-08-15,0,6.88512576670957,11.0505,10.3658
2022-09-20,0,5.85503903061516,13.3059,12.8409
2022-10-18,0,12.8855991191983,15.8705,14.9061
2022-11-15,2.76806708139718,35.9454212849448,18.9253,16.9347
2022-12-13,4.49881819057199,36.9618485005719,20.1095,18.2056
2023-01-17,2.5829478460137,49.1625263339414,21.743,19.3399
2023-03-14,0,3.99797335162024,20.025,19.8867
2023-04-18,0,3.92642920426031,17.5683,17.3505
2023-05-16,0,2.63376735566739,15.2835,15.1696
2023-06-20,0,2.61892754382832,11.6918,11.449
2023-07-20,0,5.92180013626817,11.242,10.5918
2023-08-17,0,0.203712653352668,10.4287,10.3152
2023-09-21,3.28249909660372,12.150698181661,14.1273,13.1784
2023-10-19,2.4283923585143,51.2404050482077,17.569,14.1438
2023-11-23,2.87091241223096,32.2579536873968,19.4031,17.5822
2023-12-20,4.29811848469225,66.0131363986199,21.9508,18.5716
2024-01-16,5.82980380697362,97.9862475195853,23.6332,19.664
2024-02-22,6.65013517596225,34.5644678633589,22.9462,21.0567
2024-03-19,0,0.366536271315044,18.8173,18.805
2024-04-16,0,5.65722419274782,17.8031,17.4439
2024-05-22,0,4.76226451884378,13.4243,13.0836
2024-06-17,0,2.72301749906113,12.2754,12.0295
2024-07-16,0,3.43919160131661,10.2455,9.7242
2024-08-20,0,3.05055130835138,11.0055,10.6946
