"tli_monthly","bottom_DRP_ugL","bottom_NH4_ugL","bottom_NO3_ugL","thermo_depth","schmidt_stability","temp_C_1","temp_C_8","DO_mgL_8","air_temp_min","windspeed_min","air_temp_mean","windspeed_mean","air_temp_max","windspeed_max","rain_sum","monthly_avg_level_m","soi_3mth_mean"
1,0.359048600037919,0.285683172334533,0.105487896491849,0.0426951755878351,0.162333003040968,0.470003352783372,0.530532663928422,-0.355127214048534,0.493320121638706,-0.171028803772167,0.520799876994567,-0.0766392182321386,0.511181535517819,-0.10225680800902,0.0684559401373561,-0.0413862028906277,-0.0156891054908154
0.359048600037919,1,0.492642901690834,-0.0650781142067002,0.26822412426332,0.379671918872489,0.581802573014928,0.585530115199197,-0.453094000549814,0.495845526069673,-0.30450101301459,0.581171886502056,-0.298287055980393,0.5789935778723,-0.258568230061397,-0.148163503086043,-0.278832063778286,-0.0580886027255249
0.285683172334533,0.492642901690834,1,0.287343247693135,0.278631778755708,0.264667506773823,0.392887372708143,0.391785100609854,-0.437987206381761,0.377158353330745,-0.261258175381783,0.412383838703393,-0.286153130295842,0.383460062357386,-0.201808493276216,-0.114370678402157,-0.176849453185614,-0.00430270177696453
0.105487896491849,-0.0650781142067002,0.287343247693135,1,-0.116136569926599,-0.231217960872551,-0.189287745402451,-0.151194293065567,0.140367618204198,-0.206441855632958,0.0380396915593196,-0.216306059274227,0.039563848024724,-0.237738439234379,0.0330219629709659,-0.0698757237973726,0.158589336493001,-0.366591570085308
0.0426951755878351,0.26822412426332,0.278631778755708,-0.116136569926599,1,0.798090255752352,0.560786791100406,0.427018362397852,-0.49943432122079,0.464984362808781,-0.207103537002763,0.484199648392673,-0.299657244450823,0.47290925558475,-0.108889893734544,-0.129431726776286,-0.0953001519996821,0.0425276660616456
0.162333003040968,0.379671918872489,0.264667506773823,-0.231217960872551,0.798090255752352,1,0.765876024266736,0.635497972332371,-0.6542905101484,0.668474732634025,-0.364454846755732,0.67955376362456,-0.373244609970274,0.651646906071685,-0.244678306625209,-0.200661154200977,-0.176658010728807,0.0686809494110594
0.470003352783372,0.581802573014928,0.392887372708143,-0.189287745402451,0.560786791100406,0.765876024266736,1,0.975086809633841,-0.790619801281754,0.925728587647049,-0.352130933295571,0.961519981056273,-0.317138226111589,0.935406785435271,-0.23044019570421,-0.175488874987852,-0.307733375480669,0.113525693598149
0.530532663928422,0.585530115199197,0.391785100609854,-0.151194293065567,0.427018362397852,0.635497972332371,0.975086809633841,1,-0.76639623461039,0.92801359904012,-0.333039342777763,0.96110996032032,-0.291849343011826,0.933378037002171,-0.224926271015509,-0.179734298024698,-0.327367389263748,0.0911964465551866
-0.355127214048534,-0.453094000549814,-0.437987206381761,0.140367618204198,-0.49943432122079,-0.6542905101484,-0.790619801281754,-0.76639623461039,1,-0.729376038465396,0.25354392590909,-0.771501667918782,0.276932341896796,-0.752533816311514,0.16745183294631,0.13766961514458,0.344761310907161,-0.272905512911439
0.493320121638706,0.495845526069673,0.377158353330745,-0.206441855632958,0.464984362808781,0.668474732634025,0.925728587647049,0.92801359904012,-0.729376038465396,1,-0.388833840161274,0.96227833395975,-0.339742713636519,0.932492226740014,-0.222802132094167,-0.126798100249428,-0.32886869170055,0.18560386925862
-0.171028803772167,-0.30450101301459,-0.261258175381783,0.0380396915593196,-0.207103537002763,-0.364454846755732,-0.352130933295571,-0.333039342777763,0.25354392590909,-0.388833840161274,1,-0.337743875354495,0.549424266238426,-0.321804421361943,0.326408583045751,0.133503604742543,0.234222844842314,-0.168577793983262
