"tli_monthly","bottom_DRP_ugL","bottom_NH4_ugL","bottom_NO3_ugL","thermo_depth","schmidt_stability","temp_C_1","temp_C_8","DO_mgL_8","air_temp_min","windspeed_min","air_temp_mean","windspeed_mean","air_temp_max","windspeed_max","rain_sum","monthly_avg_level_m","soi_3mth_mean"
1,0.269098420420823,0.357435532539901,-0.0016934815114552,0.102390472427395,0.131908763505402,0.346308082697718,0.365369847231619,-0.405937046949274,0.292388955582233,-0.410708283313325,0.347803121248499,-0.232076830732293,0.422328931572629,-0.0307803121248499,0.0284753901560624,-0.544297719087635,-0.0531610921733644
0.269098420420823,1,0.571105556318056,-0.156413636580154,0.115958434517245,0.259071105578915,0.475993038609142,0.443477714071136,-0.512493104508911,0.354330596577043,-0.25854081489016,0.393861357011488,-0.438839649066778,0.423943301537213,0.00279607817707054,0.0148481392851332,0.0450747085441544,0.0248290343528579
0.357435532539901,0.571105556318056,1,-0.0153977500731813,0.312371715798467,0.357627960821214,0.47282899924449,0.414902842396926,-0.576382366202696,0.375523790983374,-0.171068742087737,0.437148948074035,-0.0205898261005488,0.438303517761916,0.34911300937309,0.107904158746568,-0.150527023057517,0.00933344394479487
-0.0016934815114552,-0.156413636580154,-0.0153977500731813,1,0.0153868027569559,0.053678232150974,0.0463710381642402,0.0841297833887725,-0.122251079299959,0.0839043112493715,-0.144510422310844,0.0708183177517631,-0.177251064865645,0.0355631117405593,-0.336387009320875,-0.081133159685172,-0.280142896091938,-0.364355699313113
0.102390472427395,0.115958434517245,0.312371715798467,0.0153868027569559,1,0.737607475442721,0.49734662977441,0.392421550033381,-0.42093323079975,0.529293979003923,-0.0649775397422149,0.489900676491345,-0.120909606489014,0.403192592156594,0.0768062351977581,-0.00990184913699321,0.0200713158182295,0.103575450307355
0.131908763505402,0.259071105578915,0.357627960821214,0.053678232150974,0.737607475442721,1,0.771857371393389,0.665321825141631,-0.59360667686654,0.726386554621849,-0.0807202881152461,0.730996398559424,-0.166578631452581,0.672797118847539,-0.0237695078031212,-0.153421368547419,0.128259303721489,-0.0112373040366461
0.346308082697718,0.475993038609142,0.47282899924449,0.0463710381642402,0.49734662977441,0.771857371393389,1,0.970433536480161,-0.850235411546996,0.923184062362812,-0.159442911462547,0.964581589375076,-0.220962902300957,0.937687604309104,-0.0160403410929189,-0.226821949047472,-0.0316004324525168,-0.0403198694091662
0.365369847231619,0.443477714071136,0.414902842396926,0.0841297833887725,0.392421550033381,0.665321825141631,0.970433536480161,1,-0.821582148336787,0.912488018628407,-0.161767535884855,0.952161410742686,-0.248943330905939,0.927377548356526,-0.0779538927378621,-0.27339097810469,-0.0610951026263467,-0.0456084738774861
-0.405937046949274,-0.512493104508911,-0.576382366202696,-0.122251079299959,-0.42093323079975,-0.59360667686654,-0.850235411546996,-0.821582148336787,1,-0.773590834353101,0.248673067335983,-0.823114097328453,0.197180402050263,-0.796839388455982,-0.005956241133796,0.135936793618086,0.216922459356635,-0.0213287223330583
0.292388955582233,0.354330596577043,0.375523790983374,0.0839043112493715,0.529293979003923,0.726386554621849,0.923184062362812,0.912488018628407,-0.773590834353101,1,-0.143817527010804,0.959471788715486,-0.249459783913565,0.869771908763505,-0.0532533013205282,-0.270012004801921,-0.0338535414165666,-0.00187288400610769
